STRUCTURE,STRUCTURE_ID,ACTION,FREQ,FREQ_LABEL,REF_AREA,REF_AREA_LABEL,INDICATOR,INDICATOR_LABEL,SEX,SEX_LABEL,AGE,AGE_LABEL,URBANISATION,URBANISATION_LABEL,UNIT_MEASURE,UNIT_MEASURE_LABEL,COMP_BREAKDOWN_1,COMP_BREAKDOWN_1_LABEL,COMP_BREAKDOWN_2,COMP_BREAKDOWN_2_LABEL,COMP_BREAKDOWN_3,COMP_BREAKDOWN_3_LABEL,TIME_PERIOD,OBS_VALUE,AGG_METHOD,AGG_METHOD_LABEL,DECIMALS,DECIMALS_LABEL,DATABASE_ID,DATABASE_ID_LABEL,COMMENT_TS,UNIT_MULT,UNIT_MULT_LABEL,DATA_SOURCE,DATA_SOURCE_LABEL,UNIT_TYPE,UNIT_TYPE_LABEL,TIME_FORMAT,TIME_FORMAT_LABEL,COMMENT_OBS,OBS_STATUS,OBS_STATUS_LABEL,OBS_CONF,OBS_CONF_LABEL
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,EAR,Early-demographic dividend,WB_WDI_SH_DYN_NCOM_ZS,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2002,23.25003173010872,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,EAS,East Asia & Pacific,WB_WDI_SH_DYN_NCOM_ZS,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2002,22.42617592381031,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,EAP,East Asia & Pacific (excluding high income),WB_WDI_SH_DYN_NCOM_ZS,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2002,23.74658541136583,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,TEA,East Asia & Pacific (IDA & IBRD),WB_WDI_SH_DYN_NCOM_ZS,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2002,23.738750223881784,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,EMU,Euro area,WB_WDI_SH_DYN_NCOM_ZS,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2002,14.66550288799356,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,ECS,Europe & Central Asia,WB_WDI_SH_DYN_NCOM_ZS,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2002,23.193813825236862,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,ECA,Europe & Central Asia (excluding high income),WB_WDI_SH_DYN_NCOM_ZS,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2002,30.153149215739425,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,TEC,Europe & Central Asia (IDA & IBRD),WB_WDI_SH_DYN_NCOM_ZS,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2002,32.14332660494477,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,EUU,European Union,WB_WDI_SH_DYN_NCOM_ZS,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2002,16.687124148177805,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,FCS,Fragile and conflict affected situations,WB_WDI_SH_DYN_NCOM_ZS,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2002,26.46478357113269,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,HPC,Heavily indebted poor countries (HIPC),WB_WDI_SH_DYN_NCOM_ZS,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2002,25.76051956960593,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,HIC,High income,WB_WDI_SH_DYN_NCOM_ZS,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2002,18.38728507263516,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,IBD,IBRD only,WB_WDI_SH_DYN_NCOM_ZS,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2002,23.50522016559272,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,IBT,IDA & IBRD total,WB_WDI_SH_DYN_NCOM_ZS,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2002,23.941095471551424,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,IDB,IDA blend,WB_WDI_SH_DYN_NCOM_ZS,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2002,26.7601536403339,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,IDX,IDA only,WB_WDI_SH_DYN_NCOM_ZS,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2002,25.78771980385317,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,IDA,IDA total,WB_WDI_SH_DYN_NCOM_ZS,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2002,26.121806676209044,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,LTE,Late-demographic dividend,WB_WDI_SH_DYN_NCOM_ZS,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2002,24.060933629488297,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,LCN,Latin America & Caribbean,WB_WDI_SH_DYN_NCOM_ZS,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2002,17.703875641327294,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,LAC,Latin America & Caribbean (excluding high income),WB_WDI_SH_DYN_NCOM_ZS,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2002,17.98526838399009,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,TLA,Latin America & Caribbean (IDA & IBRD),WB_WDI_SH_DYN_NCOM_ZS,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2002,17.74616541211811,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,LDC,Least developed countries: UN classification,WB_WDI_SH_DYN_NCOM_ZS,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2002,26.1712199096064,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,LMY,Low & middle income,WB_WDI_SH_DYN_NCOM_ZS,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2002,23.435345675405472,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,LIC,Low income,WB_WDI_SH_DYN_NCOM_ZS,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2002,27.345792309636792,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,LMC,Lower middle income,WB_WDI_SH_DYN_NCOM_ZS,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2002,23.732696461100424,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,MEA,Middle East and North Africa,WB_WDI_SH_DYN_NCOM_ZS,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2002,25.536498323737984,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,MNA,Middle East & North Africa (excluding high income),WB_WDI_SH_DYN_NCOM_ZS,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2002,26.245136192553044,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,TMN,Middle East & North Africa (IDA & IBRD),WB_WDI_SH_DYN_NCOM_ZS,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2002,26.249479375718508,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,MIC,Middle income,WB_WDI_SH_DYN_NCOM_ZS,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2002,23.233220594028072,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,NAC,North America,WB_WDI_SH_DYN_NCOM_ZS,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2002,16.84975561748446,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,OED,OECD members,WB_WDI_SH_DYN_NCOM_ZS,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2002,15.640243426920902,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,OSS,Other small states,WB_WDI_SH_DYN_NCOM_ZS,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2002,22.83684374409732,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,PSS,Pacific island small states,WB_WDI_SH_DYN_NCOM_ZS,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2002,38.44229581474715,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,PST,Post-demographic dividend,WB_WDI_SH_DYN_NCOM_ZS,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2002,16.19432355641256,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,PRE,Pre-demographic dividend,WB_WDI_SH_DYN_NCOM_ZS,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2002,24.48922816982265,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,SST,Small states,WB_WDI_SH_DYN_NCOM_ZS,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2002,24.980514583311827,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,SAS,South Asia,WB_WDI_SH_DYN_NCOM_ZS,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2002,22.542878690117973,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
